sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
1538,96.9098817773,114.1671721858,106.7073441992,0.0090481814,1.695,744.013500499,1482.3734667417,4643.9192401192,Neutral
1539,103.5099235155,134.7019989993,119.2738875836,0.0069130334,1.2386875,274.0529250741,3766.4022221178,--undefined--,Neutral
1540,86.2004039645,568.1946187335,166.9301660899,0.0075909663,1.6950625,1067.9064013151,3716.7193117698,4597.8520613643,Neutral
1541,83.1045088809,133.0263853806,114.663063135,0.0084994354,1.5646875,864.9561064713,3017.586388785,5124.9132318021,Neutral
1542,89.6633662466,132.4800518777,106.9871565821,0.0098614974,1.890625,1496.0383250974,4213.4644507355,5188.7753676022,Neutral
1543,113.6991940865,129.0829597822,120.071236362,0.0071814278,1.4994375,2544.592925618,5060.8457799367,--undefined--,Neutral
1544,99.4782738686,140.9974612822,109.6645946414,0.0080359912,1.6298125,2454.5796751915,4211.5255593566,--undefined--,Neutral
1545,96.5587013608,144.9531515101,121.2903344525,0.0109213184,1.3690625,3451.9147880256,4685.9317791749,--undefined--,Neutral
1546,78.1803823225,533.0481431401,138.2446974039,0.0088875829,1.7601875,1340.1488173464,2325.1418693002,4923.7273854412,Neutral
1547,96.3103610939,114.3903683264,107.11998271,0.0083717316,1.43425,1108.6441627205,4047.3917408235,--undefined--,Neutral
1548,94.2520075018,111.8068456807,102.787606234,0.0083315098,1.47775,1180.5945236237,3021.7118144753,4734.7062381555,Neutral
1549,90.1923794238,141.9576060054,116.8581182784,0.0100452924,1.43425,838.8073201638,3231.8718862784,--undefined--,Neutral
1550,91.1458045797,458.5877234415,146.468144705,0.0074684913,1.6459375,1626.1314182847,4096.3973787229,--undefined--,Neutral
1551,95.3575700357,109.6921048007,101.3293392162,0.0001613686,60,2069.0805824793,4318.4221332734,--undefined--,Neutral
1552,102.2498084378,120.5211851172,107.1659606952,0.000100221,60,1761.0394947878,3616.5520729535,--undefined--,Neutral
1553,108.4957161998,131.9320067593,115.8351202841,0.0001190303,60,2356.3792797818,4132.9588132813,--undefined--,Neutral
1554,104.1279593334,116.7982428051,108.2329820563,7.78E-05,60,1838.8192901955,3481.8463282202,--undefined--,Neutral
1555,106.1147114153,112.4360824564,108.9150576516,8.02E-05,60,1380.5959537515,3487.95973836,4323.4598289096,Neutral
1556,--undefined--,--undefined--,--undefined--,6.59E-05,60,1365.789449437,3456.3402872944,--undefined--,Neutral
1557,--undefined--,--undefined--,--undefined--,9.35E-05,60,1868.0187260449,3967.1469345819,--undefined--,Neutral
1558,98.4976405041,113.2400951591,106.9810206295,0.0001109733,60,1783.8634425226,3982.1828064993,--undefined--,Neutral
1559,90.7193993951,122.9547330236,107.0651209569,0.0001440551,60,1311.0895692494,3221.4288108688,4589.4610444494,Neutral
1560,89.4979620346,120.8926852529,103.7754425184,0.0001352849,60,2257.2446905741,4587.8234552189,--undefined--,Neutral
1561,87.3178829509,125.012081969,104.4296639956,0.0001941301,60,1557.128061845,3352.0380372022,--undefined--,Neutral
1562,93.3211981578,117.8084548311,107.3008898222,0.0002209652,60,627.0085720948,2564.6671966254,4475.7118252207,Neutral
1563,95.7359067573,133.9668002639,109.6884139862,0.0001872801,60,1571.0377226013,3642.5227432338,4546.4978153931,Neutral
1564,95.6454194786,132.2964194132,113.7849889012,0.0002294141,60,649.8779035788,2438.3280192554,4744.9957366465,Neutral
1565,86.3063306935,166.5749918001,119.8571933925,0.0001917774,60,2252.9294449878,4362.8415690749,--undefined--,Neutral
1566,92.3440563038,117.8956915099,105.7345823388,0.0002415177,60,1283.1287628057,3386.7745544568,--undefined--,Neutral
1567,83.0575754788,123.4178913323,102.032552774,0.0002154349,60,1383.8832600638,3444.4996285495,4503.1867271396,Neutral
1568,102.2172593154,153.0856518479,123.4760728026,0.0001531165,60,2031.1271894266,4187.732131311,--undefined--,Neutral
1569,107.6589782489,143.7036816926,125.3122635882,0.0002100867,60,578.5011892147,2396.4745717619,4474.4690278747,Neutral
1570,96.9655112457,129.7875533406,116.3597550955,0.0001516607,60,1792.9562009397,3519.7363807617,--undefined--,Neutral
1571,94.3506665818,143.42028811,117.1286947565,0.0001258609,60,1483.9644777941,3511.6070445343,--undefined--,Neutral
1572,96.5346121191,124.4895146274,109.5814307409,0.0001713675,60,1262.643350417,3299.0956994503,4621.9137111537,Neutral
1573,100.7595920172,121.1153781417,114.4180694024,0.0001214548,60,1441.2446341609,3499.2942646686,--undefined--,Neutral
1574,99.5961293034,568.0417147322,200.792594289,0.0002316138,60,1251.8219379275,3314.337029765,--undefined--,Neutral
1575,96.9561069107,124.8782514397,108.0028014763,0.000111027,60,2284.7614538285,4563.8128987638,--undefined--,Neutral
1576,89.483408672,112.2491073944,104.9724269201,0.0001312584,60,2299.8997260457,3946.2713304156,--undefined--,Neutral
1577,102.4939536887,543.1864357339,154.9789215214,0.0010270726,60,2501.5778633988,4477.6199819556,--undefined--,Neutral
1578,104.0748329682,143.8496391452,118.7481012768,0.0002728093,60,594.5044137524,2560.7909170698,4372.3379496181,Neutral
1579,89.2788018679,122.9243689475,100.653149055,0.0002074963,60,2195.824527317,4338.0492114447,--undefined--,Neutral
1580,91.0991174827,137.6904497786,111.8372222548,0.0001526539,60,645.1920331365,2831.5357693244,4475.7487274281,Neutral
1581,83.881929869,129.6231431293,104.505653544,0.0001151199,60,1171.2241731279,3153.5483519825,--undefined--,Neutral
1582,93.5426441252,118.3093244218,101.7011007168,0.0001133801,60,1275.3248781426,3207.1176756535,--undefined--,Neutral
1583,91.8511453081,131.8600651985,114.752387296,0.000119236,60,1538.8024834062,3431.4729874855,--undefined--,Neutral
1584,87.9023592071,116.6307810219,103.1590652149,0.0001597517,60,1054.09605255,3122.2687359387,4457.9710426459,Neutral
1585,97.2388357148,591.9358792942,144.8406371581,0.0004754267,60,2209.7886127793,3760.7718814467,--undefined--,Neutral
1586,75.7030024214,400.7627037775,114.4966470226,0.0004246664,60,1871.5191570435,3640.8729942832,--undefined--,Neutral
1587,102.9645965323,277.9164801575,155.236968971,0.0034939097,60,2156.6276049129,3936.0264315548,--undefined--,Neutral
1588,91.2220326638,117.8478448023,105.045400224,0.0002212268,60,2219.5323490569,4634.7297633244,--undefined--,Neutral
1589,107.892907045,143.7662914911,124.2198503549,0.000283702,60,2079.2144916887,4432.9752483403,--undefined--,Neutral
1590,92.404402474,142.1602295431,107.8736273618,0.0003347687,60,1521.7658214451,3519.397407361,--undefined--,Neutral
1591,84.2573471053,563.8196197599,111.758698249,0.0002558776,60,554.0395290148,2563.2035977406,5090.8522736192,Neutral
1592,108.3735258595,154.6293120767,127.8173831663,0.0003402458,60,1954.7586385762,4315.0338991949,--undefined--,Neutral
1593,96.2681044372,142.9626076797,114.7405722334,0.0002415228,60,478.6803613453,2596.024295207,4945.5632788266,Neutral
1594,94.6631721579,176.8115206524,126.8811568986,0.0002058712,60,659.2469037605,2547.0641767226,4534.9837607378,Neutral
1595,93.0086597071,555.0026922189,147.3387129076,0.0003451677,60,2100.898182347,4474.9699785964,--undefined--,Neutral
1596,103.4506210345,588.1704086826,173.987904866,0.0008682362,60,2105.056860792,4100.5298092185,--undefined--,Neutral
1597,97.0172128814,152.1590690801,110.1818257976,0.0001931237,60,1153.613942139,3549.3862564636,4425.7836666446,Neutral
1598,100.6246648015,134.967486932,115.48097805,0.0004443158,60,302.2106064422,2169.198349807,4320.1097776297,Neutral
1599,91.5403111892,128.6724571253,102.1354117691,0.0003018922,60,1893.4707424571,4011.9675487562,--undefined--,Neutral
1600,75.471461111,132.4873329975,104.0652628727,0.0006773185,60,1190.8534054667,2975.2077965311,--undefined--,Neutral
1601,100.5260780027,163.599214494,136.1347213775,0.0013853813,0.98425,2587.1205778694,4189.0073639914,--undefined--,Neutral
1602,98.9378910473,162.550876518,130.6499900884,0.0047203371,1.14825,604.6102658556,2026.0688119019,3864.8913302622,Neutral
1603,103.694527815,160.145289451,134.1478747456,0.0016199489,1.31225,2853.7031975614,3947.0507317483,--undefined--,Neutral
1604,109.566222759,142.916901836,132.7042645357,0.0029549734,1.06625,658.544296706,4022.5877205859,--undefined--,Neutral
1605,108.8491841534,206.2127828996,137.9010773365,0.0014975813,0.9021875,2079.9826030978,4502.2707730647,--undefined--,Neutral
1606,100.2422547255,556.9764893678,142.2978286158,0.0011303707,1.4763125,614.6560817218,2914.1990481296,--undefined--,Neutral
1607,136.5063893259,593.5646367543,318.6135828574,0.0076900282,1.3123125,1966.0633830002,4508.5488289446,--undefined--,Neutral
1608,102.6767455035,145.2823916971,124.2120022729,0.001758631,1.3943125,2268.8471989535,4065.6531064666,--undefined--,Neutral
1609,108.4627101775,140.906097981,121.5497113283,0.0018137631,1.14825,1823.5793722582,3763.0068903953,--undefined--,Neutral
1610,107.6268265177,145.5263865286,124.5255502737,0.0009858978,1.8044375,527.7050477565,2060.4117170192,3882.2323789273,Neutral
1611,100.8777928081,145.5030606721,121.0022272391,0.0013629332,1.14825,759.4965237418,990.0760680856,3897.1496875697,Neutral
1612,100.8630813957,144.9723102743,124.3305630861,0.0015443018,1.4763125,891.8633788589,2192.135303213,4062.1857748823,Neutral
1613,109.7038964161,150.6364658017,136.9982374744,0.0013232404,1.722375,1879.0675583465,4352.4052284387,--undefined--,Neutral
1614,75.2481853024,146.5028593158,121.6868860697,0.0004883249,1.3123125,2911.3268839064,3983.4630143705,--undefined--,Neutral
1615,104.6654018718,144.0415523401,121.6875781193,0.001480368,2.1324375,1840.5394500056,4383.351634591,--undefined--,Neutral
1616,101.2528687018,138.1770677412,120.7018338344,0.003229966,1.31225,1283.721341839,3298.5591181073,--undefined--,Neutral
1617,108.0359990834,150.5722213747,123.5077803732,0.0007865528,1.4763125,644.4449956645,4241.5131372178,--undefined--,Neutral
1618,109.613841173,134.2668872617,124.4200858702,0.0004054153,1.3123125,245.7911070475,2419.4666570293,4450.6164259133,Neutral
1619,111.3877464139,134.669818843,125.6764592566,0.0002834976,0.7381875,800.3708626666,2425.7414838693,4266.8518341844,Neutral
1620,107.9921251586,140.3034918834,123.6030447551,0.000437825,1.31225,2806.5201149864,3976.2237295557,--undefined--,Neutral
1621,106.9351558907,139.798208061,121.1166161141,0.0014935651,1.8841875,2319.04236431,4371.1942672328,--undefined--,Neutral
1622,110.4416340218,122.7259154904,116.3351377426,0.0002388751,1.065,1134.3897043389,2154.7114898884,--undefined--,Neutral
1623,111.8343445809,125.9140736001,119.7535752302,0.0003729829,0.81925,423.7147875034,1926.3604324165,4314.3583685082,Neutral
1624,112.6216852083,131.6369581417,120.0799771212,0.0005449186,1.8023125,2340.6017887479,4393.2533901459,--undefined--,Neutral
1625,107.217900606,129.5632285806,117.9358372616,0.000471783,1.31075,2476.8534551078,4388.1666836642,--undefined--,Neutral
1626,108.1194268096,141.3099502348,125.7812573026,0.0009098707,1.3108125,760.8841543461,1599.0126083571,4187.7288366921,Neutral
1627,103.1980583176,150.4907710698,119.2865274534,0.0008987938,1.474625,1740.2672411998,2659.2587157731,--undefined--,Neutral
1628,101.1471639648,143.2928577966,118.669377453,0.000363507,1.39275,655.3807835861,2354.1761862719,--undefined--,Neutral
1629,103.378193557,144.6276644129,119.8608263102,0.0013602875,1.3926875,2330.5147774601,4777.0668640396,--undefined--,Neutral
1630,98.2962912941,149.0839610361,124.8174568242,0.0008400677,1.3926875,659.7996925797,3013.0250556762,--undefined--,Neutral
1631,105.2398115052,140.7047925064,119.3399859578,0.0006531931,1.5565,959.1557465673,3894.5334764497,--undefined--,Neutral
1632,105.8135007838,141.6230633609,123.8776445988,0.0006548156,1.802375,1794.6707860505,3984.4373162661,--undefined--,Neutral
1633,105.229901304,134.5410712295,119.4636841916,0.000491502,1.88425,1053.1213386184,1508.6558498583,4007.2950070487,Neutral
1634,110.0139461293,140.6495290171,130.0881197092,0.0006652857,1.065,2356.3978189008,4663.5669012601,--undefined--,Neutral
1635,112.1869308313,138.335442897,126.8377590982,0.0002965743,1.8023125,2925.8772774893,4179.1382447578,--undefined--,Neutral
1636,114.0250008152,131.2364596633,124.2551763958,0.0018800378,1.228875,1658.6621353471,4047.5791040245,--undefined--,Neutral
1637,95.9341576371,138.4198739458,122.4746313432,0.0004440368,1.6385,911.5267392473,1084.954179813,3908.9941592298,Neutral
1638,105.924258236,135.5495719284,119.5421417365,0.0003387058,1.474625,2181.8880548083,4634.7447389807,--undefined--,Neutral
1639,108.6332033768,579.2551832687,172.4877753582,0.0005507606,2.0480625,2076.6157555919,4204.62346446,--undefined--,Neutral
1640,113.7519976116,139.6504977123,126.4227278469,0.0003926013,2.0480625,1948.8972831351,3164.2247247455,--undefined--,Neutral
1641,107.7632739137,133.3227055358,120.3586899046,0.000675586,1.3926875,2354.9167683433,4385.3242797514,--undefined--,Neutral
1642,104.5817446517,561.9631421498,140.0489017838,0.0004937401,1.966125,1548.1315104846,3546.1885137001,--undefined--,Neutral
1643,75.4954608277,576.2559217117,189.383507445,0.000388667,1.5565625,1562.3255101172,4684.4293549712,4835.7237248956,Neutral
1644,110.9631457731,554.0889442656,150.6423048414,0.0005413336,1.3108125,2730.6734260095,--undefined--,--undefined--,Neutral
1645,101.7381761898,134.3773736855,116.4675806925,0.0009766497,1.228875,632.2969881507,2982.9722360596,4044.0937745106,Neutral
1646,105.6218293618,508.1201524689,142.3698038517,0.0009963281,1.8023125,2351.609364046,4499.4610177148,--undefined--,Neutral
1647,103.62402982,132.5048039315,118.3930702111,0.0004936407,1.3926875,254.31774122,1919.2880713382,4192.3172129849,Neutral
1648,116.1864708447,300.0970744844,132.8161009038,0.0006666185,1.5565625,1600.8477526759,4117.1881865904,--undefined--,Neutral
1649,106.3679131794,135.1873382606,118.2996773791,0.0029012634,1.8841875,605.4917277702,2392.1895822243,4326.4847393888,Neutral
1650,100.3900270039,131.3760084479,114.2339208944,0.0005466088,2.1300625,2010.4837399354,3955.851226091,--undefined--,Neutral
1651,76.9190919433,203.1165033219,158.1116754566,0.0005045979,1.722375,663.1945236594,2448.9647631732,4447.955962525,Neutral
1652,153.069399766,195.7043478751,171.6977801602,0.0004949293,2.0413125,1127.2107392481,2622.0755202224,4497.3961997014,Neutral
1653,149.9587898053,223.7233081648,188.8073062021,0.0008184687,1.5553125,680.5072550652,2181.7122219064,4377.7419051773,Neutral
1654,143.6890036336,207.9713844934,180.0847381457,0.0004818974,2.1871875,781.5057362716,1764.2616943198,4416.9394386322,Neutral
1655,125.4176983168,211.993188339,181.7791672867,0.0006144686,1.3123125,1114.0695874507,2105.2336430545,4290.4722363627,Neutral
1656,164.0071478442,211.5283029853,183.9227459973,0.0002531228,1.31225,2239.2621541304,4386.3495251098,--undefined--,Neutral
1657,170.136400457,552.0432255385,250.6402621786,0.0004386727,2.0504375,753.0399889624,2298.0097258348,4397.4017371443,Neutral
1658,134.4355968269,183.0218681959,163.209539909,0.0002809788,2.0504375,724.217508423,2601.1999574578,4494.602248509,Neutral
1659,130.9654589101,191.2467317474,171.2443894976,0.0004526271,1.9684375,836.8826705659,2695.7673596352,4234.5905961267,Neutral
1660,77.012237608,185.9371416593,151.8980206649,0.0002138431,1.3943125,1329.256118909,3997.4736995313,--undefined--,Neutral
1661,146.1622347934,190.8658481921,170.8113160131,0.0005640215,1.722375,615.8276881007,2754.0349623284,4483.2380308279,Neutral
1662,138.0786199117,182.4643149057,158.9674070111,0.0003945347,1.06625,1027.6350497094,3602.4101969622,--undefined--,Neutral
1663,76.0339352487,184.2070467756,160.0289696165,0.0002964658,1.5583125,2341.4543310126,4300.927862912,--undefined--,Neutral
1664,126.4025057272,197.4286788112,163.4877370955,0.0002344258,1.9684375,736.742237002,2505.2949491481,4487.6994806722,Neutral
1665,134.853843032,195.1168898469,163.551901034,0.0004516169,1.5583125,790.241814983,4001.3734568011,--undefined--,Neutral
1666,147.7463108919,186.6758820187,169.5970199108,0.0004651577,1.476375,561.8722861129,4285.4271072688,--undefined--,Neutral
1667,143.1105101149,201.3879610066,163.6801729548,0.0006562576,1.3123125,845.3904044465,1865.7678639823,4385.3717076481,Neutral
1668,154.3677756925,185.491785925,174.1747365778,0.0003803296,1.3123125,400.2697316755,2488.1256582169,4793.7888559533,Neutral
1669,144.7120786526,204.995718901,182.4590628192,0.000529653,1.8955,718.4580033077,2428.3203749675,4386.3212519951,Neutral
1670,127.564906407,193.5108695963,161.8454075613,0.0003491472,1.8044375,907.8482685044,2588.1304696571,4500.4085467974,Neutral
1671,133.1744091693,214.0432074864,157.1689374475,0.0004733139,1.4763125,1096.1950943697,1870.9468922657,3380.7199235611,Neutral
1672,149.7794876919,199.9561577365,172.1399598923,0.000268843,1.3943125,1251.5367021182,2689.1340905004,4144.2210987455,Neutral
1673,85.7494296541,187.2561174374,158.3583022559,0.0003922435,1.558375,952.703704716,2078.5102983341,4393.100834392,Neutral
1674,142.2023895832,189.4545680608,163.1941087534,0.0003300552,1.4763125,337.4125182249,2361.6236023895,4692.9311865165,Neutral
1675,129.4314171961,217.1613554736,168.9731737948,0.0005690669,1.640375,834.3439059879,3098.4023972944,4302.4628375395,Neutral
1676,89.4298100292,189.2557300478,163.9696849637,0.0004382962,1.9684375,895.1253549281,2837.4716487664,--undefined--,Neutral
1677,144.1714341007,217.2753430721,183.0502297857,0.0003481825,1.4763125,2184.3974650896,4034.6637429824,--undefined--,Neutral
1678,133.8757380108,207.0371723137,171.8652133119,0.0002780538,1.5583125,885.1948019523,1962.6583695857,4353.72631058,Neutral
